id,name,description,image_url,max_stack
1649,Thing Banner Pattern,Thing Banner Pattern,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_thing_banner_pattern.png,1
1650,Tide Armor Trim,Tide Armor Trim,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tide_armor_trim.png,64
1651,Tinted Glass,Tinted Glass,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tinted_glass.png,64
1652,Tipped Arrow,Tipped Arrow,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tipped_arrow.png,64
1653,TNT,TNT,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tnt.png,64
1654,Torch,Torch,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_torch.png,64
1655,Torchflower,Torchflower,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_torchflower.png,64
1656,Torchflower Seeds,Torchflower Seeds,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_torchflower_seeds.png,64
1657,Totem of Undying,Totem of Undying,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_totem_of_undying.png,1
1658,Trader Llama Spawn Egg,Trader Llama Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_trader_llama_spawn_egg.png,64
1659,Trapped Chest,Trapped Chest,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_trapped_chest.png,64
1660,Trial Explorer Map,Trial Explorer Map,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_trial_explorer_map.png,64
1661,Trial Key,Trial Key,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_trial_key.png,64
1662,Trial Spawner,Trial Spawner,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_trial_spawner.png,64
1663,Trident,Trident,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_trident.png,1
1664,Tripwire Hook,Tripwire Hook,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tripwire_hook.png,64
1665,Tropical Fish,Tropical Fish,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tropical_fish.png,64
1666,Tropical Fish Spawn Egg,Tropical Fish Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tropical_fish_spawn_egg.png,64
1667,Tube Coral,Tube Coral,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tube_coral.png,64
1668,Tube Coral Block,Tube Coral Block,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tube_coral_block.png,64
1669,Tube Coral Fan,Tube Coral Fan,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tube_coral_fan.png,64
1670,Tuff,Tuff,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tuff.png,64
1671,Tuff Brick Slab,Tuff Brick Slab,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tuff_brick_slab.png,64
1672,Tuff Brick Stairs,Tuff Brick Stairs,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tuff_brick_stairs.png,64
1673,Tuff Brick Wall,Tuff Brick Wall,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tuff_brick_wall.png,64
1674,Tuff Bricks,Tuff Bricks,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tuff_bricks.png,64
1675,Tuff Slab,Tuff Slab,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tuff_slab.png,64
1676,Tuff Stairs,Tuff Stairs,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tuff_stairs.png,64
1677,Tuff Wall,Tuff Wall,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_tuff_wall.png,64
1678,Turtle Egg,Turtle Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_turtle_egg.png,64
1679,Turtle Scute,Turtle Scute,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_turtle_scute.png,64
1680,Turtle Shell,Turtle Shell,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_turtle_shell.png,1
1681,Turtle Spawn Egg,Turtle Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_turtle_spawn_egg.png,64
1682,Twisting Vines,Twisting Vines,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_twisting_vines.png,64
1683,Uncraftable Potion,Uncraftable Potion,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_uncraftable_potion.png,1
1684,Uncraftable Tipped Arrow,Uncraftable Tipped Arrow,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_uncraftable_tipped_arrow.png,64
1685,Vault,Vault,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_vault.png,64
1686,Verdant Froglight,Verdant Froglight,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_verdant_froglight.png,64
1687,Vex Armor Trim,Vex Armor Trim,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_vex_armor_trim.png,64
1688,Vex Spawn Egg,Vex Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_vex_spawn_egg.png,64
1689,Villager Spawn Egg,Villager Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_villager_spawn_egg.png,64
1690,Vindicator Spawn Egg,Vindicator Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_vindicator_spawn_egg.png,64
1691,Vines,Vines,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_vines.png,64
1692,Wandering Trader Spawn Egg,Wandering Trader Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_wandering_trader_spawn_egg.png,64
1693,Ward Armor Trim,Ward Armor Trim,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ward_armor_trim.png,64
1694,Warden Spawn Egg,Warden Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warden_spawn_egg.png,64
1695,Warped Button,Warped Button,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_button.png,64
1696,Warped Door,Warped Door,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_door.png,64
1697,Warped Fence,Warped Fence,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_fence.png,64
1698,Warped Fence Gate,Warped Fence Gate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_fence_gate.png,64
1699,Warped Fungus,Warped Fungus,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_fungus.png,64
1700,Warped Fungus on a Stick,Warped Fungus on a Stick,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_fungus_on_a_stick.png,1
1701,Warped Hanging Sign,Warped Hanging Sign,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_hanging_sign.png,16
1702,Warped Hyphae,Warped Hyphae,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_hyphae.png,64
1703,Warped Nylium,Warped Nylium,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_nylium.png,64
1704,Warped Planks,Warped Planks,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_planks.png,64
1705,Warped Pressure Plate,Warped Pressure Plate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_pressure_plate.png,64
1706,Warped Roots,Warped Roots,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_roots.png,64
1707,Warped Shelf,Warped Shelf,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_shelf.png,64
1708,Warped Sign,Warped Sign,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_sign.png,16
1709,Warped Slab,Warped Slab,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_slab.png,64
1710,Warped Stairs,Warped Stairs,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_stairs.png,64
1711,Warped Stem,Warped Stem,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_stem.png,64
1712,Warped Trapdoor,Warped Trapdoor,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_trapdoor.png,64
1713,Warped Wart Block,Warped Wart Block,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_warped_wart_block.png,64
1714,Water Bottle,Water Bottle,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_water_bottle.png,1
1715,Water Bucket,Water Bucket,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_water_bucket.png,1
1716,Waxed Block of Copper,Waxed Block of Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_block_of_copper.png,64
1717,Waxed Chiseled Copper,Waxed Chiseled Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_chiseled_copper.png,64
1718,Waxed Copper Bars,Waxed Copper Bars,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_copper_bars.png,64
1719,Waxed Copper Bulb,Waxed Copper Bulb,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_copper_bulb.png,64
1720,Waxed Copper Chain,Waxed Copper Chain,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_copper_chain.png,64
1721,Waxed Copper Chest,Waxed Copper Chest,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_copper_chest.png,64
1722,Waxed Copper Door,Waxed Copper Door,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_copper_door.png,64
1723,Waxed Copper Golem Statue,Waxed Copper Golem Statue,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_copper_golem_statue.png,64
1724,Waxed Copper Grate,Waxed Copper Grate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_copper_grate.png,64
1725,Waxed Copper Lantern,Waxed Copper Lantern,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_copper_lantern.png,64
1726,Waxed Copper Trapdoor,Waxed Copper Trapdoor,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_copper_trapdoor.png,64
1727,Waxed Cut Copper,Waxed Cut Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_cut_copper.png,64
1728,Waxed Cut Copper Slab,Waxed Cut Copper Slab,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_cut_copper_slab.png,64
1729,Waxed Cut Copper Stairs,Waxed Cut Copper Stairs,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_cut_copper_stairs.png,64
1730,Waxed Exposed Chiseled Copper,Waxed Exposed Chiseled Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_exposed_chiseled_copper.png,64
1731,Waxed Exposed Copper,Waxed Exposed Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_exposed_copper.png,64
1732,Waxed Exposed Copper Bars,Waxed Exposed Copper Bars,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_exposed_copper_bars.png,64
1733,Waxed Exposed Copper Bulb,Waxed Exposed Copper Bulb,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_exposed_copper_bulb.png,64
1734,Waxed Exposed Copper Chain,Waxed Exposed Copper Chain,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_exposed_copper_chain.png,64
1735,Waxed Exposed Copper Chest,Waxed Exposed Copper Chest,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_exposed_copper_chest.png,64
1736,Waxed Exposed Copper Door,Waxed Exposed Copper Door,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_exposed_copper_door.png,64
1737,Waxed Exposed Copper Golem Statue,Waxed Exposed Copper Golem Statue,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_exposed_copper_golem_statue.png,64
1738,Waxed Exposed Copper Grate,Waxed Exposed Copper Grate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_exposed_copper_grate.png,64
1739,Waxed Exposed Copper Lantern,Waxed Exposed Copper Lantern,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_exposed_copper_lantern.png,64
1740,Waxed Exposed Copper Trapdoor,Waxed Exposed Copper Trapdoor,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_exposed_copper_trapdoor.png,64
1741,Waxed Exposed Cut Copper,Waxed Exposed Cut Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_exposed_cut_copper.png,64
1742,Waxed Exposed Cut Copper Slab,Waxed Exposed Cut Copper Slab,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_exposed_cut_copper_slab.png,64
1743,Waxed Exposed Cut Copper Stairs,Waxed Exposed Cut Copper Stairs,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_exposed_cut_copper_stairs.png,64
1744,Waxed Exposed Lightning Rod,Waxed Exposed Lightning Rod,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_exposed_lightning_rod.png,64
1745,Waxed Lightning Rod,Waxed Lightning Rod,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_lightning_rod.png,64
1746,Waxed Oxidized Chiseled Copper,Waxed Oxidized Chiseled Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_oxidized_chiseled_copper.png,64
1747,Waxed Oxidized Copper,Waxed Oxidized Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_oxidized_copper.png,64
1748,Waxed Oxidized Copper Bars,Waxed Oxidized Copper Bars,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_oxidized_copper_bars.png,64
1749,Waxed Oxidized Copper Bulb,Waxed Oxidized Copper Bulb,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_oxidized_copper_bulb.png,64
1750,Waxed Oxidized Copper Chain,Waxed Oxidized Copper Chain,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_oxidized_copper_chain.png,64
1751,Waxed Oxidized Copper Chest,Waxed Oxidized Copper Chest,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_oxidized_copper_chest.png,64
1752,Waxed Oxidized Copper Door,Waxed Oxidized Copper Door,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_oxidized_copper_door.png,64
1753,Waxed Oxidized Copper Golem Statue,Waxed Oxidized Copper Golem Statue,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_oxidized_copper_golem_statue.png,64
1754,Waxed Oxidized Copper Grate,Waxed Oxidized Copper Grate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_oxidized_copper_grate.png,64
1755,Waxed Oxidized Copper Lantern,Waxed Oxidized Copper Lantern,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_oxidized_copper_lantern.png,64
1756,Waxed Oxidized Copper Trapdoor,Waxed Oxidized Copper Trapdoor,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_oxidized_copper_trapdoor.png,64
1757,Waxed Oxidized Cut Copper,Waxed Oxidized Cut Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_oxidized_cut_copper.png,64
1758,Waxed Oxidized Cut Copper Slab,Waxed Oxidized Cut Copper Slab,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_oxidized_cut_copper_slab.png,64
1759,Waxed Oxidized Cut Copper Stairs,Waxed Oxidized Cut Copper Stairs,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_oxidized_cut_copper_stairs.png,64
1760,Waxed Oxidized Lightning Rod,Waxed Oxidized Lightning Rod,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_oxidized_lightning_rod.png,64
1761,Waxed Weathered Chiseled Copper,Waxed Weathered Chiseled Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_weathered_chiseled_copper.png,64
1762,Waxed Weathered Copper,Waxed Weathered Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_weathered_copper.png,64
1763,Waxed Weathered Copper Bars,Waxed Weathered Copper Bars,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_weathered_copper_bars.png,64
1764,Waxed Weathered Copper Bulb,Waxed Weathered Copper Bulb,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_weathered_copper_bulb.png,64
1765,Waxed Weathered Copper Chain,Waxed Weathered Copper Chain,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_weathered_copper_chain.png,64
1766,Waxed Weathered Copper Chest,Waxed Weathered Copper Chest,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_weathered_copper_chest.png,64
1767,Waxed Weathered Copper Door,Waxed Weathered Copper Door,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_weathered_copper_door.png,64
1768,Waxed Weathered Copper Golem Statue,Waxed Weathered Copper Golem Statue,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_weathered_copper_golem_statue.png,64
1769,Waxed Weathered Copper Grate,Waxed Weathered Copper Grate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_weathered_copper_grate.png,64
1770,Waxed Weathered Copper Lantern,Waxed Weathered Copper Lantern,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_weathered_copper_lantern.png,64
1771,Waxed Weathered Copper Trapdoor,Waxed Weathered Copper Trapdoor,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_weathered_copper_trapdoor.png,64
1772,Waxed Weathered Cut Copper,Waxed Weathered Cut Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_weathered_cut_copper.png,64
1773,Waxed Weathered Cut Copper Slab,Waxed Weathered Cut Copper Slab,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_weathered_cut_copper_slab.png,64
1774,Waxed Weathered Cut Copper Stairs,Waxed Weathered Cut Copper Stairs,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_weathered_cut_copper_stairs.png,64
1775,Waxed Weathered Lightning Rod,Waxed Weathered Lightning Rod,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_waxed_weathered_lightning_rod.png,64
1776,Wayfinder Armor Trim,Wayfinder Armor Trim,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_wayfinder_armor_trim.png,64
1777,Weathered Chiseled Copper,Weathered Chiseled Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_weathered_chiseled_copper.png,64
1778,Weathered Copper,Weathered Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_weathered_copper.png,64
1779,Weathered Copper Bars,Weathered Copper Bars,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_weathered_copper_bars.png,64
